,0,1,2
0,-1.706515638,5.895706544,30.4628469
1,-0.984374684,5.864434545,29.58358385
2,-0.334959354,5.814127444,28.76748998
3,0.247445053,5.756787998,28.00834809
4,0.769010754,5.701603663,27.30037273
5,1.236083394,5.655499608,26.63843114
6,1.654973747,5.623610908,26.0181345
7,2.031810271,5.609674876,25.43584796
8,2.372439451,5.616350812,24.88865394
9,2.682362927,5.645476763,24.37429203
10,2.966702391,5.698273103,23.89109069
11,3.230184989,5.77550181,23.43789989
12,3.477143442,5.877589085,23.01403
13,3.711526305,6.00471756,22.6191994
14,3.936914772,6.156893159,22.25349151
15,4.156543168,6.333990568,21.9173208
16,4.373320921,6.535780388,21.61140695
17,4.589854237,6.761940318,21.33675544
18,4.808466072,7.012052108,21.09464321
19,5.031213281,7.285585573,20.8866072
20,5.259900031,7.58187062,20.71443409
21,5.496086721,7.900058013,20.5801488
22,5.741093798,8.239069532,20.48599935
23,5.995999992,8.597538226,20.43443556
24,6.261634584,8.973739741,20.4280783
25,6.538563496,9.365516121,20.46967621
26,6.827069179,9.77019422,20.56204618
27,7.127124506,10.18450183,20.7079938
28,7.43836123,10.60448591,20.91021035
29,7.760033995,11.02543884,21.17114273
30,8.090981451,11.44184039,21.49283444
31,8.429586684,11.84732507,21.87673674
32,8.773739983,12.23468596,22.32349189
33,9.120807781,12.5959277,22.83269406
34,9.467612494,12.92238129,23.40263746
35,9.810428676,13.20489241,24.03006712
36,10.14500136,13.4340915,24.70995289
37,10.46659248,13.60074821,25.43531269
38,10.77006042,13.69620415,26.19711475
39,11.04997639,13.71286709,26.98428918
40,11.30077857,13.6447372,27.78387616
41,11.51696156,13.48792385,28.5813292
42,11.69329452,13.24110193,29.36097779
43,11.82505675,12.90585255,30.10663527
44,11.90827568,12.48683668,30.80231657
45,11.93994884,11.99176265,31.43301083
46,11.91823095,11.43112945,31.98543958
47,11.84256812,10.81775462,32.44872598
48,11.71376528,10.16612318,32.81490674
49,11.533979,9.491618271,33.07923579
50,11.30663508,8.80970898,33.24025442
51,11.03627778,8.135174374,33.29963216
52,10.72836433,7.4814337,33.26180988
53,10.38902241,6.860034323,33.13349749
54,10.02479094,6.280324906,32.92308888
55,9.642363557,5.749316718,32.64005747
56,9.248351729,5.271715014,32.29438693
57,8.849080372,4.850087793,31.8960776
58,8.450423992,4.485131936,31.45475249
59,8.057686804,4.175996073,30.97937155
60,7.675526236,3.920623867,30.4780498
61,7.30791616,3.716088752,29.95796659
62,6.958144206,3.558899612,29.42534839
63,6.628836476,3.445264973,28.88550609
64,6.322002803,3.371310183,28.34290903
65,6.039096058,3.333247234,27.80128026
66,5.781079814,3.327500461,27.26370114
67,5.548499597,3.350793423,26.73271627
68,5.341554008,3.40020321,26.21043288
69,5.160162918,3.473188509,25.69861139
70,5.004030827,3.567597368,25.19874542
71,4.872704153,3.681659835,24.71213106
72,4.765621822,3.813969816,24.23992608
73,4.682158942,3.963459644,23.78320013
74,4.62166365,4.12937,23.34297733
75,4.583487458,4.311217141,22.92027264
76,4.567009505,4.508758737,22.51612339
77,4.571655229,4.721959105,22.13161706
78,4.596909927,4.950954189,21.76791636
79,4.642327693,5.196016254,21.42628232
80,4.707536108,5.457518005,21.10809603
81,4.792237031,5.735895555,20.81487923
82,4.896203698,6.031609492,20.54831393
83,5.019274263,6.345103138,20.31026079
84,5.161341809,6.676756951,20.10277586
85,5.322340739,7.026838003,19.92812476
86,5.502229364,7.395443379,19.78879327
87,5.700968435,7.782436495,19.68749254
88,5.918495272,8.187375447,19.62715687
89,6.154693129,8.609432858,19.61093142
90,6.409355435,9.047307206,19.64214643
91,6.68214461,9.499126395,19.72427413
92,6.97254532,9.962345418,19.86086399
93,7.279812285,10.43364141,20.05545132
94,7.602913133,10.90881126,20.3114345
95,7.94046738,11.38267926,20.6319164
96,8.290683287,11.84902476,21.01950669
97,8.651295329,12.3005426,21.47608408
98,9.019506045,12.72885167,22.00252088
99,9.39193725,13.12456878,22.59837731
100,9.764596791,13.47746526,23.26157929
101,10.13286804,13.7767224,23.98810108
102,10.49152994,14.01129645,24.77168231
103,10.8348153,14.1703954,25.603616
104,11.15651398,14.24405705,26.47264938
105,11.45012513,14.2238013,27.36503912
106,11.70905887,14.10331206,28.26479661
107,11.92688266,13.87908677,29.15414399
108,12.09760151,13.55098031,30.01417965
109,12.21595509,13.12256702,30.82572301
110,12.27770947,12.60125489,31.57027863
111,12.27991809,11.99810877,32.23103345
112,12.2211265,11.32737438,32.79378574
113,12.10149902,10.60573469,33.24770458
114,11.92285227,9.851368949,33.58583624
115,11.68859035,9.082912262,33.80530638
116,11.40354686,8.318425809,33.90720808
117,11.07374869,7.574481199,33.89620749
118,10.70612403,6.865439726,33.77993245
119,10.30818117,6.202974237,33.56822904
120,9.887684645,5.595845339,33.27237565
121,9.452352513,5.04991181,32.9043337
122,9.009593069,4.568332161,32.47609516
123,8.566292847,4.151902236,31.99916296
124,8.128661173,3.799471939,31.4841776
125,7.702130901,3.508390095,30.9406848
126,7.291310601,3.274937042,30.37702575
127,6.899980696,3.094716808,29.8003253
128,6.531124611,2.962992411,29.21655111
129,6.186985823,2.874957558,28.63061898
130,5.869142254,2.825945271,28.04652334
131,5.578590592,2.811578712,27.46747655
132,5.315834451,2.82787209,26.89604564
133,5.0809717,2.871290544,26.33427917
134,4.873777542,2.938777782,25.78382013
135,4.693781091,3.027759443,25.24600356
136,4.540334084,3.136129055,24.721939
137,4.412671115,3.262222173,24.21257906
138,4.30996128,3.40478313,23.71877607
139,4.231351528,3.562927694,23.24132871
140,4.17600223,3.736104021,22.78102072
141,4.143115638,3.924053498,22.33865357
142,4.13195794,4.126772421,21.91507477
143,4.14187563,4.344474958,21.5112031
144,4.172306862,4.577557405,21.12805194
145,4.222788375,4.826563434,20.76675165
146,4.292958466,5.09214974,20.42857143
147,4.382556415,5.375051277,20.11494134
148,4.491418584,5.676045069,19.82747432
149,4.619471328,5.995911418,19.56798847
150,4.76672072,6.335391181,19.33852895
151,4.933238927,6.695137675,19.141389
152,5.119146993,7.075661663,18.97912904
153,5.324593621,7.477267877,18.85459208
154,5.549729472,7.899981575,18.77091378
155,5.794676372,8.343463808,18.73152392
156,6.059490808,8.806914463,18.7401361
157,6.344121067,9.288962786,18.80072117
158,6.648357439,9.787546062,18.91745899
159,6.971775136,10.29977857,19.09466252
160,7.313669845,10.82181494,19.33666736
161,7.67298641,11.34871459,19.6476796
162,8.048241833,11.87431726,20.03157547
163,8.437444836,12.39114331,20.49164757
164,8.838015502,12.89033679,21.03029557
165,9.246710068,13.36167283,21.64866422
166,9.659557694,13.79365424,22.34623872
167,10.07181779,14.17372263,23.12041707
168,10.47796796,14.48860696,23.96609034
169,10.87173361,14.72482464,24.87527417
170,11.24616992,14.86933685,25.8368454
171,11.59380517,14.91033965,26.83644459
172,11.90685065,14.83814718,27.85660396
173,12.17747634,14.6460962,28.87714817
174,12.39814367,14.33137711,29.8758907
175,12.56197775,13.89568209,30.82961127
176,12.6631526,13.34556304,31.71525536
177,12.69725619,12.6924148,32.51125232
178,12.66159911,11.95204149,33.19881526
179,12.55543274,11.14382169,33.76307244
180,12.38005081,10.28954888,34.19389402
